fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,label
-0.024480529713465784,-0.23727701097058668,-0.8089496540502786,-0.16987415944026954,-0.06566210203904231,-0.6545014599409785,0.6228270645010253,0.05182425124071553,-0.8986489434048921,-0.7577834097503552,9.4,5,0
-0.07595208922438579,-0.7286933585644919,-0.6561480527296704,-0.09372753556460499,-0.045016188327629325,0.5242078565715759,-0.19227771162263452,0.05182425124071553,0.7504079330895524,-0.16022710673886542,9.7,6,1
-0.09525392404098082,-0.7832951749638147,-0.5542803185159316,-0.8551937743212499,-0.14824575688469424,-0.4580499071888861,-0.7054918299227166,-0.6274181837215137,0.179580552764551,-0.578516518846908,9.3,5,0
-0.05343328193835831,-0.6740915421651693,-0.14680938166097668,-0.5506072788185918,-0.14824575688469424,-1.1456303418212095,-1.06776061931101,-0.2616722572034215,-0.20097103411878234,-0.3992496279434616,9.5,5,0
-0.06951814428552082,0.9639629498145152,-1.3692221922258418,-0.47446065494292744,-0.14824575688469424,-0.1633725780607475,-0.3432230405344234,0.26082192353676825,1.0041089910117746,-0.6382721491480571,9.4,5,0
-0.046999336999493296,0.6090511432189172,-1.3692221922258418,-0.3983140310672629,-0.10695392946187028,-0.7527272363170248,-0.916815290399221,-0.15717342105539517,0.43328161068677323,-0.3992496279434616,9.8,6,1
-0.0823860341632508,0.7728565924168858,-1.012685122477756,-0.09372753556460499,0.03756746651802231,0.1313047510673911,1.075663051236392,-0.4706699294994742,0.24300581724510797,-0.6980277794492061,10.1,5,0
-0.030914474652330763,0.66365295961824,-0.7580157869434092,-0.16987415944026954,-0.08630801575045528,-0.0651468016847013,2.0115240904894827,-0.05267458490731082,-0.8986489434048921,0.019039784164581717,9.8,5,0
-0.13064062120473832,-1.1655078897590745,-0.09587551455410724,-0.5506072788185918,0.3266102584778038,-0.2615983544367937,0.10961294620094321,-0.5229193475734875,0.43328161068677323,-0.6382721491480571,9.2,5,0
-0.046999336999493296,0.6090511432189172,-1.3692221922258418,2.2668178045809944,-0.02437027461621663,-1.0474045654451634,-0.8564371588345056,0.9923137765730687,0.5601321396478843,-0.6382721491480571,9.6,6,1
-0.046999336999493296,0.36334296942196426,-0.6561480527296704,-0.09372753556460499,-0.02437027461621663,-1.2438561181972558,-0.9470043561815789,0.4175701777588658,0.6869826686089955,-0.33949399764231253,10.8,6,1
-0.0373484195911958,-0.8378969913631377,0.056926086766501044,-0.3221674071915983,-0.4372885488444757,-0.2615983544367937,-0.4941683694462123,0.05182425124071553,-0.5180973565215587,0.43732919627262434,9.7,7,1
-0.06308419934665581,-0.45568427656787786,0.4643970236214559,2.571404300083653,-0.2721212391531721,-0.3598241308128399,1.2266083801481809,0.5743184319809053,0.11615528828399686,1.034885499284114,10.5,5,0
-0.014829612305168256,0.41794478582128713,0.15879382098023961,0.21085895993805293,0.016921552806609334,0.1313047510673911,-0.01114331692848789,0.4698195958328789,-0.32782156307989346,-0.8772946703526533,9.3,4,0
-0.0566502544077908,-0.23727701097058668,-0.3505448500884541,0.058565712186724135,5.054524498391372,-0.7527272363170248,-0.9771934219639367,0.05182425124071553,-0.6449478854826698,1.4531749113921575,10.5,6,1
-0.0373484195911958,0.6909538678179015,-0.2486771158747154,-0.24602078331593377,-0.37535080771023677,-0.6545014599409785,-0.7054918299227166,0.05182425124071553,-0.07412050515767123,3.245843820426627,10.3,5,0
-0.14994245602133335,-0.07347156177261807,-0.605214185622801,-0.3221674071915983,-0.6850395133814313,-0.7527272363170248,0.5624489329363098,-1.7246559632759644,3.7313953636756594,-0.578516518846908,13.1,4,0
-0.05021630946892579,2.1925038187992794,0.8209340933695416,-0.24602078331593377,0.5537153093033466,0.6224336329476221,2.0417131562718405,0.15632308738874187,-0.3912468275604476,0.43732919627262434,9.2,5,0
-0.014829612305168256,0.6909538678179015,-0.04494164744723781,-0.6267539026942565,-0.2721212391531721,-1.1456303418212095,-0.7054918299227166,0.20857250546275505,-1.0254994723660031,0.4970848265737734,9.2,5,0
-0.08560300663268332,-0.07347156177261807,-1.1654867237983642,-0.24602078331593377,-0.37535080771023677,-0.7527272363170248,-0.9470043561815789,-0.5751687656475006,0.5601321396478843,-0.16022710673886542,9.4,6,1
-0.08560300663268332,-0.1826751945712638,-1.1654867237983642,-0.3221674071915983,-0.3959967214216497,-0.9491787890691171,-0.9771934219639367,-0.6274181837215137,0.4967068751673302,-0.10047147643771637,9.4,6,1
-0.021263557244033292,-0.8378969913631377,0.4643970236214559,0.36315220768938206,-0.12759984317328124,1.4082398439559918,2.1926584851836295,0.15632308738874187,-0.708373149963224,-0.578516518846908,9.4,5,0
-0.05343328193835831,-0.12807337817194092,-0.605214185622801,0.21085895993805293,0.47113165445769467,1.7029171730841304,0.803961459195172,-0.6274181837215137,-0.8986489434048921,-0.16022710673886542,10.2,6,1
0.03020800226688672,-0.6194897257658465,1.5340082328657128,0.66773870319204,-0.35470489399882377,-1.1456303418212095,-1.0979496850933677,0.20857250546275505,-1.723177381652113,-0.16022710673886542,9.6,5,0
-0.046999336999493296,0.3087411530226414,-0.45241258430219294,-0.16987415944026954,-0.23082941173034616,0.1313047510673911,0.2303692093303743,0.4175701777588658,0.7504079330895524,-0.3992496279434616,10.0,5,0
-0.06308419934665581,-0.7832951749638147,0.20972768808710904,-0.09372753556460499,-0.2721212391531721,-0.6545014599409785,-0.01114331692848789,-0.2616722572034215,0.6235574041284413,-0.6980277794492061,9.4,6,1
-0.014829612305168256,-0.7286933585644919,0.6681324920489337,-0.24602078331593377,-0.1688916705961072,0.3277563038194835,0.16999107776565875,0.6788172681289316,0.8138331975701065,-0.10047147643771637,9.2,5,0
-0.05021630946892579,0.8547593170158695,1.1265372960107578,-0.5506072788185918,0.5743612230147596,0.4259820801955297,1.9813350247071249,0.05182425124071553,-0.6449478854826698,0.3178179356703263,9.3,5,0
-0.0727351167549533,1.1004674908128225,-1.1145528566914948,-0.3983140310672629,-0.12759984317328124,-0.2615983544367937,0.2303692093303743,-0.05267458490731082,0.4967068751673302,-0.5187608885457596,9.8,5,0
-0.0663011718160883,1.0458656744134995,-1.1145528566914948,1.6195715016378465,-0.02437027461621663,-1.1456303418212095,-1.06776061931101,-0.2616722572034215,0.6235574041284413,-1.5943622339664412,10.9,5,0
-0.08560300663268332,0.9366620416148538,-1.012685122477756,-0.7029005265699207,-0.23082941173034616,-0.9491787890691171,-0.9470043561815789,-0.2616722572034215,0.8138331975701065,-0.45900525824461064,10.7,5,0
-0.04056539206062829,0.9366620416148538,-1.1145528566914948,-0.47446065494292744,-0.2721212391531721,-0.7527272363170248,-0.8262480930521477,-0.2616722572034215,0.179580552764551,1.7519530628979019,10.5,6,1
-0.05021630946892579,0.8547593170158695,-0.2486771158747154,-0.47446065494292744,-0.06566210203904231,0.2295305274434373,1.4379318406246853,-0.3139216752774347,-0.010695240677114257,-1.0565615612561003,9.5,5,0
-0.030914474652330763,0.7728565924168858,-0.04494164744723781,-0.3221674071915983,-0.06566210203904231,-0.4580499071888861,-0.10171051427556121,0.4698195958328789,-0.010695240677114257,-0.7577834097503552,9.2,4,0
-0.014829612305168256,-0.6740915421651693,1.8905453026137988,-0.24602078331593377,0.12015112136367424,-0.6545014599409785,-0.131899580057919,0.9923137765730687,1.4480858423756622,0.019039784164581717,10.5,5,0
-0.07916906169381831,1.3734765728094367,-1.3692221922258418,-0.09372753556460499,0.3472561721892168,-0.1633725780607475,-0.4941683694462123,-0.05267458490731082,1.3212353134145511,-0.6382721491480571,10.7,6,1
-0.0823860341632508,1.1823702154118068,-0.7580157869434092,-0.3983140310672629,-0.02437027461621663,-0.3598241308128399,1.0152849196716764,-0.4706699294994742,0.43328161068677323,-0.8175390400515042,10.1,5,0
-0.030914474652330763,0.4998475104202714,-0.3505448500884541,-0.7790471504455854,-0.14824575688469424,1.1135625148278532,2.1926584851836295,0.26082192353676825,-0.9620742078854462,2.767798778017436,9.1,4,0
-0.09847089651041331,-0.45568427656787786,-0.3505448500884541,-0.7029005265699207,-0.37535080771023677,-1.2438561181972558,-0.9470043561815789,-0.4706699294994742,0.6235574041284413,-0.578516518846908,9.2,5,0
-0.05986722687722329,-0.1826751945712638,1.024669561797019,-0.3983140310672629,-0.02437027461621663,0.5242078565715759,0.803961459195172,0.15632308738874187,0.30643108172566214,-0.5187608885457596,9.1,5,0
-0.09525392404098082,-1.2747115225577204,1.0756034289038885,-0.5506072788185918,-0.37535080771023677,0.2295305274434373,0.4416926698068787,-0.41842051142546105,0.8138331975701065,0.7361073477783696,10.3,6,1
-0.07595208922438579,0.09033388742535053,-0.605214185622801,-0.24602078331593377,-0.23082941173034616,0.3277563038194835,-0.19227771162263452,-0.3139216752774347,0.6235574041284413,-0.3992496279434616,10.1,5,0
-0.021263557244033292,-0.23727701097058668,0.056926086766501044,-0.47446065494292744,0.47113165445769467,0.4259820801955297,2.7058726034837117,0.26082192353676825,-2.420855290938223,7.727516093012801,9.9,6,1
-0.05021630946892579,-0.23727701097058668,-0.04494164744723781,-0.47446065494292744,-0.5198722036901277,-0.6545014599409785,-0.4639793036638545,-0.05267458490731082,0.4967068751673302,-0.10047147643771637,9.6,5,0
0.001255250041994252,-0.7832951749638147,0.871867960476411,-0.3221674071915983,0.4091939133234557,1.8011429494601765,2.373792879877776,0.5743184319809053,-1.0889247368465573,3.3653550810289246,9.5,5,0
-0.0727351167549533,0.47254660222061,-0.9617512553708867,-0.5506072788185918,-0.23082941173034616,-0.7527272363170248,-0.675302764140359,0.5743184319809053,1.0675342554923288,-0.7577834097503552,9.0,5,0
-0.04378236453006078,-0.07347156177261807,-0.04494164744723781,-0.47446065494292744,-0.1688916705961072,2.586949160468546,2.8266288666131425,-0.15717342105539517,-0.5180973565215587,-0.6980277794492061,9.5,5,0
-0.13707456614360333,2.656619258193523,-1.1654867237983642,-0.8551937743212499,-0.870852736784148,2.4887233840925,1.1662302485834652,-1.5156582909798537,2.7800163964673272,-1.0565615612561003,10.5,4,0
-0.07916906169381831,1.3188747564101138,-1.3692221922258418,0.36315220768938206,0.3059643447663908,-0.7527272363170248,-0.7054918299227166,-0.104924002981324,0.8772584620506635,-0.578516518846908,10.7,5,0
-0.05343328193835831,2.001397461401649,-1.0636189895846255,-0.017580911688940427,-0.1688916705961072,-1.0474045654451634,-1.0979496850933677,-0.0004251668332976454,0.4967068751673302,-0.578516518846908,9.8,5,0
-0.0373484195911958,0.06303297922568911,-0.45241258430219294,-0.47446065494292744,-0.14824575688469424,-0.2615983544367937,-0.3432230405344234,0.26082192353676825,-0.07412050515767123,-0.3992496279434616,9.0,6,1
-0.030914474652330763,0.41794478582128713,0.15879382098023961,-0.3221674071915983,-0.06566210203904231,-0.4580499071888861,0.10961294620094321,0.26082192353676825,0.5601321396478843,-0.2797383673411635,10.2,6,1
-0.0373484195911958,0.2268384284236571,-0.2486771158747154,-0.3221674071915983,-0.21018349801893318,-0.3598241308128399,0.5624489329363098,-0.0004251668332976454,-0.13754576963822537,-0.8772946703526533,9.2,5,0
-0.0663011718160883,-0.23727701097058668,-0.14680938166097668,-0.24602078331593377,-0.35470489399882377,-1.0474045654451634,-0.3130339747520656,-0.3661710933514479,0.11615528828399686,-1.0565615612561003,9.4,5,0
-0.046999336999493296,-0.6740915421651693,2.0942807710412765,-0.6267539026942565,7.841722849432123,0.2295305274434373,0.6832051960657409,0.31307134161078143,-1.4694763237298907,3.903155753739266,9.3,5,0
-0.09847089651041331,0.5271484186199329,0.20972768808710904,-0.6267539026942565,0.016921552806609334,-0.0651468016847013,0.532259867153952,0.10407366931472871,0.9406837265312177,0.7958629780795186,9.3,5,0
-0.046999336999493296,0.1449357038246734,-0.4014787171953235,-0.5506072788185918,0.3472561721892168,-0.3598241308128399,0.019045748853869882,-0.15717342105539517,-0.771798414443781,1.6324418022956044,9.5,5,0
-0.027697502182898272,0.47254660222061,-0.9108173882640174,-0.24602078331593377,-0.06566210203904231,-0.4580499071888861,1.860578761577694,-0.15717342105539517,-1.0254994723660031,0.019039784164581717,9.8,5,0
0.026991029797454227,-1.2201097061583974,0.871867960476411,-0.16987415944026954,-0.14824575688469424,0.6224336329476221,-0.01114331692848789,1.096812612721095,0.05273002380343989,0.07879541446573075,9.7,6,1
0.004472222511426742,-0.7286933585644919,0.20972768808710904,-0.24602078331593377,0.0582133802294353,-0.2615983544367937,0.47188173558923646,-0.05267458490731082,-1.5329015882104475,-0.16022710673886542,10.5,6,1
-0.030914474652330763,0.03573207102602767,0.056926086766501044,-0.47446065494292744,-0.21018349801893318,-0.4580499071888861,-0.19227771162263452,0.5743184319809053,0.4967068751673302,-0.2797383673411635,10.0,6,1
-0.06308419934665581,2.929628340190137,-0.9108173882640174,-0.6267539026942565,1.875053786833776,-0.5562756835649323,1.2869865117128965,-0.2616722572034215,-0.07412050515767123,-0.5187608885457596,9.0,5,0
-0.014829612305168256,0.09033388742535053,-1.1654867237983642,-0.24602078331593377,0.6569448778604112,-0.1633725780607475,0.29074734089508986,-0.2616722572034215,-0.6449478854826698,-0.33949399764231253,10.9,6,1
-0.06308419934665581,0.882060225215531,-1.3692221922258418,-0.017580911688940427,-0.25147532544175916,-1.2438561181972558,-1.0073824877462945,0.6788172681289316,1.1309595199728857,-0.8175390400515042,9.2,5,0
-0.046999336999493296,-0.1826751945712638,-0.5033464514090622,-0.7029005265699207,-0.10695392946187028,0.5242078565715759,1.6794443668835475,-0.3661710933514479,0.4967068751673302,-1.0565615612561003,9.5,5,0
-0.03413144712176331,4.349275566572531,-1.3692221922258418,-0.6267539026942565,-0.12759984317328124,-1.2438561181972558,-1.0375715535286523,-0.15717342105539517,1.384660577895105,-0.9968059309549513,10.9,5,0
-0.0373484195911958,4.349275566572531,-1.3692221922258418,-0.5506072788185918,-0.10695392946187028,-1.2438561181972558,-1.0375715535286523,-0.15717342105539517,1.4480858423756622,-1.0565615612561003,10.9,5,0
-0.04056539206062829,0.3087411530226414,-0.5542803185159316,-0.5506072788185918,-0.45793446255588866,-1.2438561181972558,-0.916815290399221,-0.2616722572034215,0.6869826686089955,1.5726861719944556,10.5,7,1
-0.04056539206062829,1.1550693072121452,1.4830743657588439,-0.3983140310672629,0.6362989641489982,1.4082398439559918,2.645494471918996,0.05182425124071553,-0.45467209204100173,0.019039784164581717,9.4,5,0
-0.11777273132700833,-0.1826751945712638,-0.9108173882640174,-0.16987415944026954,-0.7882690819384961,0.1313047510673911,1.588877169536474,-1.567907709053867,2.0189132227006605,-0.16022710673886542,13.0,5,0
-0.04378236453006078,2.7658228909921685,-1.1145528566914948,-0.24602078331593377,-0.06566210203904231,-0.2615983544367937,-0.52435743522857,-0.41842051142546105,-0.5815226210021128,-0.6382721491480571,9.9,6,1
-0.027697502182898272,1.1550693072121452,-0.8089496540502786,-0.47446065494292744,0.0582133802294353,0.033078974691344895,0.5020708013715942,-0.104924002981324,-0.771798414443781,0.975129868982965,9.6,5,0
-0.0663011718160883,-0.6467906339655078,0.4643970236214559,-0.3983140310672629,-0.12759984317328124,-0.2615983544367937,-0.04133238271084566,0.26082192353676825,1.0675342554923288,-0.10047147643771637,9.2,5,0
-0.13064062120473832,-1.0563042569604288,-1.3692221922258418,-0.5506072788185918,-0.7676231682270831,1.1135625148278532,0.5020708013715942,-2.6651454886082595,2.33603954510344,0.7958629780795186,14.0,6,1
-0.09525392404098082,-0.7832951749638147,-0.9617512553708867,-0.6267539026942565,-0.4372885488444757,-1.2438561181972558,-0.79605902726979,-0.6796676017955849,0.179580552764551,-0.45900525824461064,9.4,5,0
-0.0373484195911958,0.7455556842172244,1.4321404986519743,-0.5506072788185918,0.6156530504375832,1.6046913967080843,2.8568179323955003,0.05182425124071553,-0.8986489434048921,-0.21998273704001445,9.4,5,0
-0.11133878638814333,0.8001575006165472,-1.267354458012103,-0.5506072788185918,-0.0037243609048036486,0.5242078565715759,1.4379318406246853,-1.2021617825357747,1.4480858423756622,-0.8175390400515042,10.0,5,0
-0.07595208922438579,-0.23727701097058668,-0.859883521157148,-0.16987415944026954,-0.2721212391531721,-0.3598241308128399,-0.4941683694462123,-0.41842051142546105,0.6869826686089955,-0.45900525824461064,10.2,6,1
-0.06308419934665581,-1.1109060733597516,1.024669561797019,-0.3221674071915983,-0.21018349801893318,-1.0474045654451634,-1.06776061931101,-0.4706699294994742,0.11615528828399686,-0.7577834097503552,10.3,6,1
-0.001961722427438295,-0.07347156177261807,3.7241645184610968,0.66773870319204,10.794088510164176,1.6046913967080843,0.6832051960657409,1.5148079573132585,-3.6259353160687766,8.026294244518546,9.4,4,0
-0.0566502544077908,0.36334296942196426,-1.2164205909052337,-0.5506072788185918,0.1614429487865002,0.9171109620757607,1.588877169536474,-0.8886652740916376,0.24300581724510797,-0.6980277794492061,10.1,5,0
-0.06951814428552082,-0.5648879093665236,0.7700002262626722,2.2668178045809944,-0.3340589802874111,1.2117882912038993,2.4643600772248493,0.31307134161078143,0.6869826686089955,0.3178179356703263,10.5,5,0
-0.06951814428552082,-0.5648879093665236,0.7700002262626722,2.2668178045809944,-0.35470489399882377,1.3100140675799454,2.494549143007207,0.31307134161078143,0.6869826686089955,0.3775735659714753,10.5,5,0
-0.06951814428552082,0.8001575006165472,-1.3692221922258418,-0.24602078331593377,-0.2927671528645851,-0.3598241308128399,-0.7356808957050744,0.10407366931472871,1.0675342554923288,-0.9370503006538022,9.3,5,0
-0.07916906169381831,0.36334296942196426,-0.45241258430219294,-0.47446065494292744,-0.1688916705961072,0.2295305274434373,1.196419314365823,0.05182425124071553,1.7652121647784385,-0.5187608885457596,9.3,6,1
-0.05343328193835831,2.2744065433982628,-1.2164205909052337,-0.3983140310672629,0.0582133802294353,-0.8509530126930709,-0.79605902726979,-0.41842051142546105,-0.708373149963224,-0.578516518846908,9.6,5,0
-0.05343328193835831,0.8001575006165472,-1.267354458012103,-0.9313403981969143,-0.3134130665759981,-0.6545014599409785,-0.79605902726979,-0.104924002981324,-0.8986489434048921,2.5287762568128396,9.2,4,0
-0.046999336999493296,-0.018869745373295197,-1.1654867237983642,-0.6267539026942565,-0.23082941173034616,0.1313047510673911,-0.4639793036638545,-0.15717342105539517,0.11615528828399686,-0.578516518846908,10.0,6,1
-0.05986722687722329,0.36334296942196426,-0.04494164744723781,3.637457034342955,-0.35470489399882377,1.997594502212269,2.253036616748345,0.783316104276958,0.3698563462062191,-0.9968059309549513,9.4,5,0
-0.06308419934665581,0.3087411530226414,-0.04494164744723781,3.561310410467291,-0.35470489399882377,1.8993687258362228,2.253036616748345,0.7310666862029448,0.3698563462062191,-0.9968059309549513,9.4,5,0
-0.046999336999493296,0.5271484186199329,1.0756034289038885,-0.6267539026942565,0.2646725173435651,-0.1633725780607475,1.4983099721894009,-0.3139216752774347,-0.771798414443781,-0.21998273704001445,9.5,5,0
-0.07916906169381831,0.5817502350192557,-0.859883521157148,-0.3221674071915983,-0.045016188327629325,0.2295305274434373,1.6492553011011897,-0.5751687656475006,0.179580552764551,-0.8175390400515042,10.2,5,0
-0.06308419934665581,0.09033388742535053,-1.2164205909052337,-0.7029005265699207,-0.3134130665759981,0.1313047510673911,-0.131899580057919,-0.5751687656475006,0.3698563462062191,-1.0565615612561003,9.0,4,0
-0.07916906169381831,0.5271484186199329,-1.012685122477756,-0.3221674071915983,0.03756746651802231,-0.4580499071888861,-0.07152144849320344,-0.7319170198695981,1.0041089910117746,-0.6382721491480571,10.4,6,1
-0.04378236453006078,1.919494736802665,-1.2164205909052337,-0.5506072788185918,-0.6024558585357815,-1.1456303418212095,-1.1583278166580833,0.26082192353676825,0.30643108172566214,-1.952896015773335,9.1,4,0
-0.04056539206062829,-0.6194897257658465,-0.5033464514090622,-0.3983140310672629,-0.2927671528645851,-0.9491787890691171,-0.8564371588345056,0.26082192353676825,-0.13754576963822537,-0.2797383673411635,9.2,6,1
-0.05986722687722329,0.47254660222061,-1.1145528566914948,-0.47446065494292744,-0.3959967214216497,0.8188851856997145,-0.131899580057919,-0.3139216752774347,0.6869826686089955,-0.5187608885457596,11.5,6,1
-0.07595208922438579,-0.1826751945712638,-1.1654867237983642,-0.7790471504455854,-0.045016188327629325,0.3277563038194835,0.07942388041858543,-0.4706699294994742,0.24300581724510797,0.7361073477783696,9.5,5,0
-0.06308419934665581,-0.8378969913631377,-0.2996109829815848,-0.3983140310672629,-0.14824575688469424,-0.8509530126930709,-0.3432230405344234,-0.3139216752774347,0.11615528828399686,-1.1163171915572494,9.5,5,0
-0.0566502544077908,-0.07347156177261807,0.7700002262626722,-0.16987415944026954,-0.0037243609048036486,-0.7527272363170248,-0.25265584318735007,0.26082192353676825,1.7017869002978845,-0.2797383673411635,10.5,6,1
-0.0727351167549533,1.4826802056080826,-1.3692221922258418,-0.017580911688940427,-0.3959967214216497,-0.8509530126930709,-0.79605902726979,0.10407366931472871,1.0675342554923288,-0.578516518846908,9.6,5,0
-0.014829612305168256,0.41794478582128713,-0.6561480527296704,-0.09372753556460499,-0.4166426351330627,-0.5562756835649323,-0.131899580057919,0.10407366931472871,-0.771798414443781,-0.3992496279434616,9.5,5,0
-0.011612639835735765,0.41794478582128713,1.1265372960107578,-0.3983140310672629,3.774477848283769,0.7206594093236683,1.9209568931424097,0.26082192353676825,-1.2157752658076684,2.1702424750059452,9.3,5,0
-0.0663011718160883,1.073166582613161,-1.267354458012103,-0.017580911688940427,-0.23082941173034616,0.033078974691344895,-0.131899580057919,0.26082192353676825,0.8138331975701065,-0.8175390400515042,9.3,5,0
-0.07916906169381831,0.41794478582128713,-0.3505448500884541,-0.5506072788185918,-0.21018349801893318,-0.4580499071888861,0.5624489329363098,0.20857250546275505,1.4480858423756622,-0.45900525824461064,9.3,5,0
-0.0823860341632508,0.47254660222061,-0.2996109829815848,-0.47446065494292744,-0.1688916705961072,-0.7527272363170248,0.47188173558923646,0.15632308738874187,1.3212353134145511,-0.45900525824461064,9.3,6,1
-0.011612639835735765,-1.2201097061583974,1.5340082328657128,-0.3983140310672629,0.4917775681691076,1.0153367384518068,1.1662302485834652,0.20857250546275505,-0.32782156307989346,-0.7577834097503552,9.7,5,0
-0.05986722687722329,-0.7832951749638147,1.0756034289038885,-0.3983140310672629,-0.10695392946187028,-0.1633725780607475,0.6228270645010253,0.26082192353676825,0.179580552764551,-0.6382721491480571,9.2,5,0
-0.04378236453006078,-0.1826751945712638,0.3115954223008479,-0.3983140310672629,-0.06566210203904231,-0.0651468016847013,2.917196063960216,0.05182425124071553,-0.708373149963224,-0.6382721491480571,9.5,5,0
-0.03413144712176331,-0.1826751945712638,0.4134631565145865,0.2870055838137175,-0.21018349801893318,0.5242078565715759,2.4341710114424915,0.4698195958328789,-0.5180973565215587,-0.21998273704001445,9.4,5,0
-0.0920369515715483,-0.8924988077624605,-0.09587551455410724,-0.47446065494292744,-0.2721212391531721,0.5242078565715759,0.07942388041858543,0.3653207596847946,1.6383616358173274,-0.21998273704001445,9.8,6,1
-0.05343328193835831,0.09033388742535053,-0.2996109829815848,-0.24602078331593377,-0.3340589802874111,-0.8509530126930709,-0.5545465010109278,-0.15717342105539517,-0.20097103411878234,-0.6382721491480571,9.7,5,0
-0.06308419934665581,0.25413933662331856,0.15879382098023961,-0.09372753556460499,-0.2721212391531721,-0.0651468016847013,0.26055827511273205,0.05182425124071553,0.9406837265312177,-0.3992496279434616,10.2,5,0
0.07202864436950926,-1.2747115225577204,1.686809834186321,-0.3983140310672629,-0.4166426351330627,-0.3598241308128399,-0.5847355667932855,0.7310666862029448,-1.2792005302882254,1.8714643235002,10.1,6,1
-0.07595208922438579,3.038831972988783,-1.0636189895846255,-0.3221674071915983,-0.5405181174015407,-0.3598241308128399,-0.4639793036638545,-0.993164110239664,1.257810048933994,-1.3553397127618452,11.4,4,0
0.010906167450291722,-1.1655078897590745,1.024669561797019,-0.8551937743212499,-0.6437476859586075,-0.6545014599409785,-0.675302764140359,0.13019837835173528,-0.5815226210021128,0.975129868982965,10.3,7,1
-0.0727351167549533,-0.5648879093665236,0.4643970236214559,-0.7029005265699207,0.03756746651802231,-0.1633725780607475,-0.2828449089697079,-0.2877969662404281,0.179580552764551,-0.578516518846908,9.2,6,1
0.1138492864721318,-1.2747115225577204,2.3998839736824924,0.058565712186724135,0.1614429487865002,-0.6545014599409785,-0.5545465010109278,1.4103091211651742,-0.708373149963224,0.6763517174772206,10.8,7,1
-0.046999336999493296,-0.5102860929672007,0.056926086766501044,0.1347123360623887,0.2646725173435651,0.2295305274434373,1.468120906407043,-0.05267458490731082,-0.5815226210021128,0.07879541446573075,9.4,5,0
